sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s1334,0.654981,0.429001,1,0,0,-0.68448,-0.720445,-0.946206,-0.940976,-1.44513,0.843759,-0.0870887,-1.23485,1.16965,-0.729163,1.22815,-0.768635,0
s1335,0.162642,0.0264523,1,0,0,1.27204,-2.72577,0.478174,0.155587,-0.304562,-1.03377,1.76878,0.719812,0.748058,0.465086,-1.37574,-0.795174,1
s1336,0.628719,0.395287,1,1,0,-0.229489,0.191169,0.00355185,0.643841,-0.278283,-0.143206,-0.789732,1.11489,0.34437,-0.967251,-1.75893,-1.10232,1
s1337,0.064917,0.00421421,0,0,1,0.803962,-1.35082,-0.594677,0.584119,-1.32759,0.354968,0.489177,-2.16693,-0.0609203,1.0527,-0.0147414,-0.00613775,0
s1338,-0.175986,0.0309712,1,0,0,-1.12665,-0.837143,-1.34764,-0.00457965,0.362053,0.433653,-0.0453763,1.52391,0.214539,-0.478134,-1.13536,0.855406,0
s1339,0.0895268,0.00801505,0,1,0,-0.627474,-1.67127,-0.825044,0.827137,-0.534831,0.248756,0.839323,-0.197818,-0.731781,-0.647997,-1.73207,-0.96178,0
s1340,-0.353122,0.124695,0,1,0,-0.441166,-0.562437,-0.625531,-1.13468,1.09717,-1.30361,0.489584,0.646472,0.6004,1.13311,0.39098,-1.78495,0
s1341,-1.94189,3.77095,1,0,1,-0.840308,1.27938,0.299141,-1.12081,0.257404,-1.61603,0.549296,1.67405,0.390485,0.776791,0.0962358,-0.45451,0
s1342,2.68547,7.21175,1,0,1,-1.66571,-0.900104,1.12199,0.0814831,0.367958,-0.0693794,0.0529705,1.0393,-0.159216,-1.30592,0.874741,-0.215034,0
s1343,1.69623,2.8772,1,0,1,3.03621,0.448957,-0.51987,-1.0135,-0.181626,-1.56665,0.511934,-1.32424,0.408562,0.853746,-0.252795,0.724204,0
s1344,-0.493719,0.243759,0,1,0,-0.0885051,0.578292,-0.524351,-1.37287,-1.70902,0.336115,1.24081,-0.000801798,1.06391,-0.923273,-0.815,1.79003,0
s1345,0.638392,0.407544,1,0,1,-0.305717,-0.616924,-1.60434,-1.44367,0.732481,-0.185146,-0.185594,-0.28135,0.994517,-0.664953,0.66181,0.00753743,0
s1346,-0.244449,0.0597551,0,0,1,0.0978672,-1.13994,2.50085,-0.497196,-0.999733,0.515072,0.459544,0.851342,-1.86586,-1.36693,-1.0348,-0.0351982,0
s1347,-0.609151,0.371065,0,0,0,-0.764991,2.26842,-0.622541,-1.73867,0.610083,-1.56598,0.254369,-2.14752,-1.36927,-0.600988,-2.50829,-0.83302,0
s1348,-0.739583,0.546983,0,0,1,-1.08116,-2.14687,0.192567,-1.44105,3.04098,-1.33006,0.217189,0.179481,0.90231,0.358671,-0.770511,0.512656,0
s1349,1.81681,3.30078,1,0,1,1.49522,-1.26131,0.0915792,-0.0868724,1.24697,0.224661,0.24213,0.199158,-0.362695,0.802152,-0.76692,-1.25075,0
s1350,-1.55905,2.43065,0,1,0,-0.0944168,0.601561,0.237662,-1.56473,-0.0394935,-0.357905,0.117961,-0.193315,-1.57113,-0.320109,-0.252903,0.299081,0
s1351,1.59758,2.55225,1,0,0,-0.964653,1.7159,1.65569,0.908691,1.26018,-1.66184,-1.26157,0.752379,0.329225,-0.563538,0.285111,2.27169,0
s1352,0.0494252,0.00244285,0,0,0,-0.136263,0.523159,1.33696,-0.55976,-0.107371,-0.584774,0.568844,1.55516,0.249889,1.37343,0.225682,0.898418,0
s1353,-0.194592,0.0378662,1,1,0,-0.719872,-0.0711146,-1.27434,1.42471,-0.659717,-0.215088,1.50872,-1.19138,0.66489,0.605919,-0.995434,-0.668421,0
s1354,-2.49186,6.20937,1,0,1,0.190231,-0.776771,-0.535595,-1.46372,-1.36333,-0.646144,0.394359,-1.6145,0.576853,0.530065,-0.778105,0.534138,1
s1355,0.542735,0.294562,0,1,0,0.346836,-1.05777,0.247536,-1.41608,1.07119,0.534536,1.0354,-0.420675,-0.354122,-1.41109,0.0245626,1.71996,0
s1356,0.918266,0.843212,1,0,1,0.518474,-0.588413,0.858365,0.285328,-0.581259,0.36341,0.17607,0.368663,0.251819,0.544204,0.454357,1.61285,0
s1357,-1.03807,1.07759,1,1,0,0.45836,0.0311303,1.26362,1.21742,1.80457,1.05465,-1.53601,0.714551,-1.1222,-2.0241,0.249809,-0.510555,0
s1358,0.713188,0.508637,1,0,1,-1.61455,0.809131,0.445267,0.975187,-0.508833,0.313845,-0.0306364,0.0548228,-1.82988,0.423751,-1.37859,-2.55222,0
s1359,-0.474805,0.22544,1,0,0,-0.806753,-0.0230667,0.212217,-0.920419,0.0763876,0.224088,-0.576845,0.833212,-0.597711,0.436193,0.298675,0.885827,0
s1360,0.145627,0.0212073,0,0,0,1.52223,0.548233,-2.28883,-0.940127,-1.73467,0.528099,-1.45597,-0.85499,0.683727,0.298335,0.552599,-0.407946,1
s1361,-0.0425868,0.00181364,0,0,1,0.146466,-0.691499,-1.06123,-1.13393,1.01833,-2.27264,-1.14865,-0.101432,-2.68514,0.734429,-0.145986,0.548643,0
s1362,1.39193,1.93748,1,1,0,-0.0649645,0.481161,-2.05853,-1.57394,0.0594571,-2.11463,0.231807,3.92333,-0.694212,-0.852043,1.0644,-0.724213,1
s1363,0.994117,0.988269,1,1,0,-0.532921,-1.32566,0.959724,0.0249808,0.698494,-0.606069,-0.195699,-0.934567,0.147654,-0.500164,-0.181755,-1.60076,0
s1364,-1.0411,1.0839,1,0,0,-1.17077,0.0994312,0.721856,-0.402917,0.0170084,0.675019,0.522112,0.186377,-2.67891,-1.2851,-1.65408,-1.83448,0
s1365,-0.230175,0.0529807,0,0,1,2.04994,-0.443262,-0.83687,1.32606,-0.407323,0.814657,1.17422,1.44145,-0.434555,0.362347,2.50756,1.82581,1
s1366,-1.17176,1.37301,0,1,0,1.2397,0.335964,-0.343641,-0.841666,-0.85901,0.402162,-0.841099,-0.292822,0.695835,-0.258945,-1.27736,2.01668,0
s1367,1.47394,2.17249,1,0,1,1.30635,0.270974,-0.354276,-0.418031,-0.523081,1.24199,0.103957,2.2427,-0.739716,-0.169196,-0.994869,1.60164,0
s1368,-0.0989225,0.00978567,0,0,0,1.50949,-1.10616,1.81717,0.645626,-0.608188,-0.801665,-0.271211,0.0619031,1.46852,-1.67597,0.779696,0.4879,1
s1369,-0.0359447,0.00129202,1,0,1,-0.084037,1.29261,0.152087,-0.307259,1.13392,-0.256744,-0.43179,0.119713,-0.221608,1.53205,-1.13301,0.193728,0
s1370,-1.49633,2.23899,1,0,0,-1.00853,0.155668,-0.27426,-0.108721,1.06238,-0.0332513,0.67101,-0.496718,0.914457,1.51236,-1.65261,-1.79126,1
s1371,1.01157,1.02326,1,1,0,-1.2992,-0.412928,0.412031,0.258101,1.11034,-0.571101,1.5961,-0.567346,1.15968,0.57502,0.510948,-0.207855,1
s1372,0.796948,0.635126,0,0,0,1.16949,-1.01344,0.445727,0.18878,-0.763276,-0.266195,0.608676,1.82814,0.798039,0.400525,-0.182882,0.91849,0
s1373,1.42095,2.0191,1,0,0,1.3488,1.12588,-1.5889,1.00413,0.146548,0.996394,-0.702947,0.227267,-1.19932,0.759404,0.362912,-0.36916,1
s1374,0.0347654,0.00120863,1,1,0,-1.24428,-0.606193,1.77312,-1.82622,-0.555799,1.411,-0.59813,0.340221,-0.688621,-0.704287,-0.967166,-0.459776,0
s1375,-0.178476,0.0318536,1,1,0,-0.2863,0.776301,-0.929878,-1.16844,-0.695482,0.373689,0.359619,0.0288198,0.566299,-0.138992,-1.2477,0.308884,0
s1376,-1.27616,1.62859,0,0,0,-0.884979,0.00980207,0.910834,-0.166336,0.747613,-0.59367,-0.485908,-2.11961,-0.938291,0.481918,0.10069,0.635885,0
s1377,-1.30202,1.69526,1,1,0,-1.14111,0.500922,-0.858878,0.550821,-0.44385,-1.09067,0.14911,1.12319,0.781049,-0.383207,-0.727473,-0.245108,0
s1378,-0.708959,0.502623,0,0,0,-0.482669,-0.139988,2.08912,0.488813,0.902136,-0.107005,2.37211,-0.354713,0.901442,0.547978,1.11149,0.421013,1
s1379,-0.205449,0.0422092,1,1,0,2.04595,0.375808,-0.220086,-0.978593,-1.07495,1.01791,0.662046,-1.16174,0.396027,-0.272461,1.29736,-1.17771,0
s1380,1.74201,3.0346,1,0,1,-2.72901,-0.194564,-0.467199,-0.0637666,-0.122698,-1.29128,0.720759,0.774977,0.97255,-1.07452,-0.171971,0.107418,1
s1381,0.355984,0.126725,0,0,1,-0.464478,1.28636,-0.71528,0.238174,-1.09854,0.039168,2.48637,-0.501302,-0.374691,1.458,1.63139,-1.79523,1
s1382,1.39785,1.95398,1,0,0,-0.396086,0.906749,-0.84055,-1.25035,-0.526602,0.0163473,0.738377,0.696706,-0.292609,0.290268,-1.00317,-0.550486,0
s1383,0.542778,0.294608,0,0,1,-0.993165,-0.706325,-0.628992,0.166917,1.2578,0.0858799,1.19024,1.56551,-1.44807,-0.805396,0.26223,0.734368,0
s1384,-0.313071,0.0980133,1,0,0,-1.13852,0.342533,-0.287799,-0.0482859,-0.564549,-0.21838,-0.665879,0.509021,-0.866382,0.14169,-0.273363,0.426941,1
s1385,0.474627,0.22527,1,1,0,-0.743751,0.0563667,-0.0104573,0.624273,-0.135597,-0.409812,1.21448,-0.501598,-0.640171,-0.356589,0.814467,-0.723683,0
s1386,0.920754,0.847787,0,0,1,-0.872781,0.817207,-1.22031,-0.191943,2.49674,-1.00821,0.41902,-0.0848374,-0.60099,0.416156,-0.936616,2.92225,0
s1387,-2.0491,4.1988,1,1,0,0.558177,1.276,-0.65675,1.24829,0.309054,-0.768432,0.996976,0.0885174,-0.913566,-0.810205,-0.456622,0.514435,1
s1388,-1.507,2.27104,1,0,0,0.423818,0.0767075,-0.258946,-0.450384,-0.928461,0.485222,0.489949,2.01701,0.855291,0.59815,-0.138653,-0.117206,0
s1389,-1.84576,3.40683,1,0,0,0.15932,-0.323017,0.34146,1.32822,0.0613886,0.337635,-1.02346,2.26622,1.8352,0.663756,1.00704,-1.5181,0
s1390,-0.315109,0.0992938,0,0,1,0.606283,-0.166036,-0.943767,-1.03649,0.591374,0.331591,-0.957155,0.0434504,-0.19649,-1.047,-0.30289,-1.21664,0
s1391,-0.058369,0.00340694,1,1,0,-0.294301,-0.103362,0.835727,-0.337285,-0.0394797,-0.171547,-0.311216,-1.07327,1.78612,0.198354,0.990309,-1.199,0
s1392,2.3301,5.42938,0,0,1,-1.22872,0.420726,0.792753,-0.108882,2.12102,1.27217,-0.0447703,0.143954,0.635503,-0.179612,0.637866,-0.0242494,1
s1393,-2.6106,6.81524,1,0,1,1.21603,-1.27233,-0.897896,1.41093,0.384568,0.00359658,1.05938,-0.646852,0.622213,0.16087,-0.913451,0.631437,0
s1394,0.248595,0.0617996,1,0,1,-0.819605,0.368704,0.734906,-1.35598,1.21166,2.65558,-0.862288,1.2585,-0.622537,0.879905,0.399069,-0.826122,0
s1395,-0.285205,0.0813417,0,0,1,1.18079,0.684216,1.22085,0.604426,0.0892704,1.03752,-0.254326,0.196358,0.509627,-0.28806,1.80761,1.45446,1
s1396,1.13254,1.28264,1,0,0,0.663168,0.670679,-0.403978,1.48919,-1.47156,-1.11447,-0.898773,-0.0721508,-0.271298,0.931294,-0.0401995,-0.373955,1
s1397,-0.0734359,0.00539283,0,1,0,-1.84104,-0.607218,0.142098,0.634388,-0.605814,0.219771,-0.577895,-0.633494,0.928558,0.541496,-0.087221,-0.121437,0
s1398,0.907869,0.824225,0,0,0,1.03511,-0.843633,-0.0160229,-1.19078,-0.967776,-1.12697,-0.237884,0.552162,1.80277,-0.310659,0.535405,-0.595369,0
s1399,-0.134818,0.0181758,0,1,0,0.563708,-2.07734,-1.09403,-1.30886,1.3246,1.55003,-0.307946,-0.726127,1.53044,-2.15187,0.415911,-0.185802,1
s1400,1.07892,1.16407,1,1,0,-0.103853,0.0435093,-0.795786,-0.970187,0.648596,0.158724,-0.189205,0.935921,1.10105,-1.28278,-0.266782,0.353415,0
s1401,-0.434991,0.189217,0,0,0,-1.42094,1.81777,-1.31018,-1.32714,-0.561813,2.3187,-0.566184,0.400366,1.7741,2.43332,-0.203864,-0.390043,0
s1402,-0.181337,0.0328832,0,1,0,0.0794592,-0.223277,0.516596,1.12967,1.87542,0.680493,0.492587,1.42571,0.792315,0.0444718,-0.255973,-0.836529,0
s1403,-0.271339,0.0736247,1,0,1,0.787114,-0.707086,-1.05465,-1.3672,-0.1286,-0.95957,-0.705293,0.859335,0.0102326,3.06897,0.429677,-0.524164,0
s1404,-1.45418,2.11464,1,0,0,0.761549,0.956155,-0.636531,-0.289805,-1.98056,0.0379106,-1.89495,0.961668,1.30664,-0.348381,-0.282895,-1.35664,0
s1405,1.52293,2.31931,0,0,1,-1.19222,1.87133,-0.247854,0.336321,3.15114,0.186015,0.926976,1.84475,0.610535,-0.310913,0.232891,-0.47859,0
s1406,0.766012,0.586775,1,0,1,-0.144292,-0.759963,-1.01829,-0.752526,2.49617,-0.259547,-0.14033,-0.426439,-0.0690509,0.980542,0.987317,1.03956,0
s1407,-1.33555,1.78369,1,0,0,2.50993,0.882194,-0.554928,1.27303,-1.27208,0.62833,-0.425836,-1.43308,0.747631,-1.21381,1.71319,-0.460103,1
s1408,-0.0334906,0.00112162,0,0,1,0.0986551,-1.22883,0.783207,-0.388554,-0.68764,1.88049,-0.325212,-1.24889,1.09381,-1.83385,-0.132901,-1.05101,0
s1409,1.37585,1.89295,0,1,0,0.667208,-0.337162,1.08409,-0.618692,1.95128,-0.971618,0.325214,-2.1367,-0.815115,0.0191863,-0.777855,0.235244,1
s1410,0.0930803,0.00866394,0,1,0,3.29412,-0.787543,0.0680657,1.2206,-1.32201,-1.38484,0.348558,-0.571502,-1.41594,1.38241,0.25401,0.781227,0
s1411,-0.127284,0.0162013,0,0,1,1.30058,0.302007,-0.0872863,-0.557107,0.0458401,0.312888,0.689493,-0.00511857,0.555438,0.109469,0.196948,0.725102,1
s1412,1.65617,2.7429,0,1,0,1.27003,-1.09449,-1.49093,-0.250146,1.37486,0.588526,-0.77235,-1.26302,0.970532,0.825689,0.726157,0.0142988,1
s1413,1.54945,2.4008,0,0,0,-1.37239,1.20572,0.0980431,1.32552,-0.911402,-1.08765,-0.752692,-0.040667,-1.01724,1.00801,0.0877631,-0.0782883,0
s1414,0.711314,0.505967,0,0,0,-0.197974,-1.13331,0.553111,-1.8058,-0.0972331,-0.962559,-0.584792,-0.218485,0.876758,0.43119,0.695568,-1.10675,0
s1415,0.65251,0.425769,1,0,0,0.691662,0.934359,1.72293,-0.438179,-1.1596,-1.7618,-0.918157,-1.42601,0.123929,-0.338887,-1.19424,1.07296,0
s1416,-0.182575,0.0333335,1,0,1,0.154271,1.00655,-0.665799,0.0154669,2.01193,-0.317246,-0.327047,0.540575,-1.25176,-0.0435946,0.865839,-0.322089,0
s1417,0.160059,0.0256188,1,0,1,-1.45848,-0.648436,-0.00279443,0.176591,-0.600967,0.529999,-0.64243,0.735706,1.00145,-0.776823,-0.143311,-1.12825,0
s1418,0.0398275,0.00158623,0,0,1,-0.763698,-0.315566,-0.496017,0.0715912,0.176743,0.419557,0.444372,0.943986,0.252611,-0.483998,-1.67344,-0.930811,1
s1419,-1.81394,3.29037,1,1,0,0.278352,2.034,-1.85605,0.288204,0.759014,1.00316,0.341154,1.53276,-1.0902,-0.0540825,-1.07384,0.554724,0
s1420,-0.214821,0.046148,0,0,0,-0.143468,-0.739837,-0.113467,-0.472632,0.361487,-0.0448464,-1.1129,0.458685,0.337758,-0.553125,-0.64549,-0.236143,0
s1421,-0.271207,0.0735532,1,0,1,-2.22368,0.28549,-0.0192907,2.37509,-1.00695,-1.30559,2.20032,1.73936,-0.369263,0.67392,0.146742,1.96689,0
s1422,-0.0791235,0.00626052,1,0,0,-0.413274,-0.944826,1.23272,0.250241,-2.27421,-0.475476,0.241528,0.0521459,0.716289,-1.78724,1.00739,0.410307,1
s1423,-0.524725,0.275336,1,0,0,1.10849,1.12035,2.3543,-1.75428,-0.903506,-1.69053,0.606444,1.49994,-0.369279,1.17201,0.255991,-1.41066,1
s1424,0.691343,0.477955,1,0,1,0.876728,-0.237323,-0.808904,-0.91151,-0.301718,1.63605,-0.317491,-2.24626,-0.0389917,1.05765,2.60875,2.00118,1
s1425,0.457759,0.209543,1,0,0,1.31461,1.12326,0.529124,0.454204,2.37125,-0.154819,-1.26877,2.46834,0.40297,-0.671637,-0.278727,-0.370377,1
s1426,0.239338,0.0572826,1,0,0,1.60712,0.607646,1.16333,1.11076,-0.826874,1.09461,-0.731763,-0.668096,-0.573918,-0.951746,-0.316262,-2.04954,1
s1427,-0.764699,0.584764,1,0,1,-0.544721,-0.269361,-0.251738,-1.36102,-0.709869,2.25529,0.280507,1.52762,1.15242,0.293617,0.519378,0.809356,0
s1428,-1.49751,2.24255,0,0,1,-0.296671,0.310002,0.0947988,0.695551,-1.18937,-2.54259,-1.07093,-0.557092,0.11301,0.42686,0.607906,1.36872,0
s1429,0.848503,0.719958,0,0,1,0.580929,-1.08548,1.24962,-0.147659,-1.99369,1.18354,1.42007,0.366559,-1.02183,1.54662,-0.00466201,-1.57293,0
s1430,-0.765502,0.585993,1,0,1,0.516739,0.979826,-0.0293954,0.364763,-2.39466,-0.15407,2.81357,0.853103,-0.15995,0.30165,-0.792977,0.275698,0
s1431,0.158241,0.0250401,1,1,0,-0.151425,-1.98682,1.92923,1.14815,-0.348244,1.35812,-0.0052889,-0.727318,-0.801324,-0.0619243,0.471358,-0.102979,0
s1432,-2.44785,5.99196,0,0,0,1.10078,0.531571,-0.492603,0.0454327,-0.0548255,-0.789297,-0.207793,0.288307,0.46611,1.22227,0.665058,-0.432309,1
s1433,-0.340576,0.115992,1,0,0,0.400761,0.724459,-0.39633,0.827558,-0.84572,-0.854199,-0.222157,0.252068,-0.645046,-0.487294,-0.279573,1.65992,0
s1434,0.939109,0.881925,1,1,0,0.496583,1.40674,0.813653,-0.518791,-0.326382,0.381369,0.887757,-0.416289,-0.483933,1.18561,1.03201,0.880048,0
s1435,0.657857,0.432775,1,1,0,0.771886,-0.338095,-1.54478,-0.418052,-2.07933,-0.312718,2.06408,0.482605,0.470135,0.930703,0.796146,1.42213,1
s1436,-1.74967,3.06134,1,1,0,-0.052619,-1.33153,0.00763333,0.320811,-1.63219,0.549866,1.39407,-0.139253,0.698699,0.00161705,-0.295349,-0.542911,0
s1437,0.136876,0.0187352,1,1,0,-0.325501,-1.75394,-0.964057,-0.714722,0.335715,-0.687047,-0.85802,-0.0253681,1.3003,-0.291237,-0.571071,-1.26627,0
s1438,-1.69027,2.85702,0,0,0,-0.372625,0.489879,0.449644,-0.10503,1.20909,-2.50856,-2.56372,0.0225764,-1.99132,0.316419,0.177785,-0.179975,1
s1439,-0.740159,0.547836,1,1,0,0.673276,0.226991,-0.155876,-2.22494,1.07757,0.850281,2.08328,-0.994667,-0.761181,-1.31024,-0.851446,1.21289,0
s1440,-0.342697,0.117441,1,0,1,1.92565,-1.6803,0.186794,0.243778,-0.144591,-0.863015,0.103681,-1.04981,0.669601,-0.940234,-0.221904,0.434134,0
s1441,1.02895,1.05873,0,0,1,0.80885,1.17376,-0.6875,1.02915,-0.314509,1.35462,-1.0963,-0.433419,0.187506,-0.200147,0.281178,0.170651,1
s1442,1.14269,1.30573,1,0,1,0.740733,-0.967245,0.301397,-0.149869,0.0490449,0.934212,0.60126,0.49402,0.78085,-0.573592,-0.979001,0.10285,0
s1443,-0.392016,0.153677,1,0,0,-0.176594,-1.21084,0.503032,0.63027,-0.559429,1.43077,0.0632917,1.07178,0.659422,-0.586272,1.80746,0.0316893,0
s1444,0.355514,0.12639,1,0,0,-0.203488,1.18721,-0.625801,0.892333,-0.608108,-0.992084,-0.9612,0.78251,-0.265948,-0.721167,-0.833568,-0.682446,1
s1445,1.51568,2.29728,1,1,0,0.331925,1.14986,1.47054,-1.30096,-2.00251,-0.83788,1.79829,-0.645574,-0.858685,-0.12539,0.704046,-1.07396,0
s1446,-0.15039,0.022617,1,1,0,1.61983,-0.896913,1.41595,2.31776,0.511855,-0.000669126,-0.813784,0.764383,-0.570851,0.796669,-0.842891,-0.373688,0
s1447,1.12921,1.27513,1,1,0,-0.287483,1.2404,-0.381807,1.24582,1.29057,1.50422,1.07357,-0.555173,0.860151,-0.0560855,0.279723,-0.463872,0
s1448,-0.915499,0.838138,0,0,0,-0.611533,-0.518068,-0.735512,0.162197,-0.131041,0.105462,-0.329083,0.15144,-0.115088,-0.035229,-0.609761,1.16382,0
s1449,-0.532607,0.28367,1,0,1,0.484364,-0.28272,-1.52075,0.812721,0.0379226,1.07069,-0.364766,0.794865,0.294865,0.158552,-2.36461,-0.623986,0
s1450,0.62855,0.395075,1,1,0,-2.28218,0.75119,-1.09375,0.458128,-0.710933,0.816278,-0.943167,-0.782677,1.11553,-1.25949,1.05972,-0.0439011,0
s1451,0.161819,0.0261853,1,0,1,2.03461,-0.671275,0.931285,0.765898,-0.671486,2.13696,-0.0140312,0.0411554,-0.37121,0.995926,-1.48162,0.471012,0
s1452,1.05517,1.11339,0,0,0,0.999624,0.147297,1.20982,-0.178367,0.656743,0.581274,-0.907127,-0.378778,0.0528184,-1.75459,1.12111,1.31611,0
s1453,-0.846967,0.717354,1,1,0,0.0632262,0.47897,-1.40844,-0.758781,-1.01443,0.206117,0.170465,-0.21926,0.456016,-1.52839,0.514963,-1.04856,1
s1454,0.125086,0.0156465,1,1,0,0.775757,0.756654,0.0386576,-1.54639,0.95975,0.216881,1.07839,0.270691,0.235325,0.384321,0.465716,0.820273,1
s1455,-0.351033,0.123224,0,0,0,-0.169229,-0.395128,-1.34671,-0.716104,-1.35742,0.466587,-1.22251,1.42425,-0.101195,-0.351984,-0.555273,1.73303,0
s1456,0.266752,0.0711568,1,0,1,-0.0436466,-0.121971,-1.52761,1.37316,1.48995,-0.503098,-0.893108,-0.42599,0.064828,0.449142,-0.151122,-1.9232,0
s1457,-1.3187,1.73897,0,1,0,-1.0168,0.408318,-0.267498,1.35014,0.417446,0.286287,-0.890383,0.906051,1.5182,-0.560572,-0.804951,0.524061,0
s1458,0.187258,0.0350654,0,0,0,-1.43592,-0.380202,0.435688,-1.8986,-0.709852,0.832616,-0.176343,0.387819,2.20962,0.949083,-0.63908,0.0258338,0
s1459,-0.35655,0.127128,1,0,1,0.865355,-0.141607,0.1177,1.60869,0.630361,2.59182,-0.0806301,0.0135028,0.493504,-1.5723,0.1864,-0.10775,0
s1460,0.728842,0.531211,1,1,0,1.41966,0.506651,-1.36362,0.000842054,-0.777744,-0.232189,-0.841256,0.747568,2.15232,0.388803,-0.469426,-1.47239,0
s1461,2.02853,4.11492,0,0,1,-0.525912,0.380743,-0.431914,0.965329,-0.860123,0.2263,0.787626,-0.556089,1.12691,0.405297,1.02975,-0.0877161,1
s1462,0.285683,0.0816149,0,1,0,-2.3894,0.621835,0.672352,1.05916,0.617865,0.286308,-1.58558,0.406039,0.671311,-0.037744,-0.789901,-1.36138,1
s1463,-1.04571,1.09351,1,0,1,0.590469,-0.538355,-0.478413,1.35614,-1.14519,-0.476365,-0.477582,-1.15299,-1.61388,-0.691492,1.91014,-0.616871,0
s1464,0.434593,0.188871,1,0,1,-0.222515,-0.193463,0.0544204,-1.57554,-0.717002,-0.13279,-1.64584,1.34858,-0.840644,1.93598,-1.76797,-0.395804,0
s1465,-2.07412,4.30196,1,0,0,1.63851,-2.03821,0.682328,-0.630131,1.57893,1.28304,-0.822476,0.209699,-0.806946,-0.2213,0.629619,0.9409,0
s1466,-0.264727,0.0700806,1,0,1,0.765128,1.93992,-1.81492,0.936495,-1.85928,-0.977301,0.447311,1.18635,0.400807,1.65897,0.245532,-1.74322,0
s1467,0.830239,0.689297,1,1,0,0.336784,-0.325289,-1.34355,0.718755,-0.903745,-1.21099,0.401959,1.07335,0.000146109,1.59114,-0.534473,0.799991,1
s1468,-0.545256,0.297304,0,0,1,-0.590488,-2.66558,0.110408,0.0626143,0.777173,-0.859021,-2.14673,-1.13956,0.816083,-0.115854,0.7663,-1.31534,1
s1469,-1.84406,3.40057,0,0,0,1.52241,1.03966,-1.50721,1.5621,-1.07047,-0.815866,0.351146,0.718798,1.64406,1.72484,0.974458,-0.540443,1
s1470,-0.166445,0.0277039,0,0,1,-0.18138,-0.221397,-1.38702,-1.50876,-0.827593,-0.455175,-2.30854,1.85559,-2.24719,1.39688,-0.474776,0.417606,0
s1471,-0.146069,0.021336,0,1,0,-1.02756,-0.388808,1.20032,0.428342,-0.254659,0.209544,-0.464325,-0.184203,-0.60495,0.266118,-1.00598,-0.195419,1
s1472,0.890787,0.793502,1,0,0,-1.05946,0.602016,-0.670373,-0.509645,0.0267457,0.511657,-1.93474,0.38706,-0.261462,-0.782451,-2.01523,0.909735,0
s1473,-1.02783,1.05643,1,1,0,-0.0602643,0.0852534,1.19149,0.244887,-0.729303,0.588399,0.62285,0.147833,-0.486005,-0.58165,0.773364,0.852738,1
s1474,-0.918824,0.844238,1,0,1,-0.00477143,0.319554,0.191983,-0.281553,0.239597,-0.0637809,-2.30728,1.40177,0.664031,-1.23207,1.49798,0.382558,0
s1475,0.262806,0.069067,1,0,0,-1.79791,0.320108,-0.751777,-0.630602,0.141142,-0.392666,0.149873,-0.30012,-2.58507,-0.927792,-1.64962,-1.29937,0
s1476,-0.0252132,0.000635708,0,1,0,1.15819,1.28614,1.06232,1.67404,0.893161,0.368575,0.967828,0.168314,0.616373,0.163011,1.51221,-0.120758,0
s1477,-1.28344,1.64723,1,0,0,1.32087,1.7706,0.522362,-1.88548,0.37683,-0.662652,-2.35739,-1.41949,1.12599,1.11075,-0.268044,0.354558,0
s1478,0.976768,0.954075,1,0,1,-0.644404,0.500463,0.408213,1.30302,0.924411,-1.27738,0.0488303,2.21603,0.893587,1.76643,-0.864907,-0.634156,0
s1479,-0.504895,0.254919,1,0,1,-1.29218,-0.777629,0.693638,1.38972,0.0743998,1.00412,-0.321837,-0.298955,-1.79705,1.03372,2.05883,1.54243,0
s1480,-1.11421,1.24147,1,1,0,-2.12464,-0.619614,-0.931402,-1.35347,-0.300732,0.40677,-1.50067,-0.547173,-1.19914,0.632757,1.27984,-0.760032,1
s1481,-0.715263,0.511601,0,0,1,-0.354487,1.16032,-0.246048,0.584087,-0.984204,1.03842,-1.13407,-0.84095,-0.745938,0.255065,0.173799,0.101645,0
s1482,-0.0757277,0.00573468,0,0,0,1.28787,-1.19343,-0.510377,-0.687641,2.44369,0.4874,1.60023,1.76162,-1.0936,0.146341,0.298095,0.200816,0
s1483,-0.480478,0.230859,1,1,0,-1.57639,0.638255,1.19076,-0.407416,0.838612,1.16229,-1.60417,1.26411,1.2991,-0.228257,0.763585,-1.51043,0
s1484,1.30651,1.70696,1,0,0,1.25372,0.538261,0.340246,1.36272,0.497372,-1.54214,0.282573,1.48787,-0.0425112,-0.0498239,0.669073,0.545203,1
s1485,0.341118,0.116362,0,0,0,1.41798,-0.0718303,1.73256,-0.17354,1.07146,1.54703,-0.508722,-0.954557,-0.892545,-0.526366,0.35863,0.794335,0
s1486,0.0549582,0.00302041,1,0,0,-0.187964,0.172428,-0.369598,-0.654113,-0.425756,1.42941,-0.0414674,-0.0726798,0.812471,0.976411,-0.48356,0.347641,0
s1487,0.595474,0.35459,1,0,0,-0.64812,-0.100759,0.904807,0.475718,1.17039,0.514186,-1.34602,-1.86126,-0.535342,-1.05843,-0.490061,0.755343,0
s1488,-1.52396,2.32245,0,0,1,-0.355256,-0.718279,-1.52265,0.655786,0.314668,0.0858727,1.70577,-1.62086,-1.12181,-1.69987,0.701969,0.553527,0
