sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s1346,-1.0354,1.07205,0,0,1,-1.9259,0.736619,0.778441,-0.00308202,-0.925413,-1.1341,0.743938,0.984484,-1.43876,-1.80615,-0.339792,-1.52641,0
s1347,1.50494,2.26485,1,0,1,0.045214,0.404826,1.094,1.97304,0.84467,0.519267,-0.399757,-0.110763,-0.296012,0.532916,-0.0720188,2.05501,0
s1348,0.17844,0.0318407,0,0,1,0.724526,0.741002,-0.555726,0.283229,-0.169506,-0.629248,-0.040857,1.00373,-0.655874,1.05259,-2.82127,-0.541913,0
s1349,-0.407063,0.165701,0,1,0,0.608408,1.75662,-0.148463,1.16979,-0.66732,1.8093,-0.0688672,0.388949,-1.62813,-1.57303,-1.70638,-0.667121,0
s1350,0.515408,0.265645,1,0,1,0.687594,-0.560011,0.304619,-1.053,-2.15019,-0.498889,-0.922254,-0.0828704,0.592206,-0.836069,0.768548,-1.02773,0
s1351,0.00900329,8.10592e-05,1,1,0,-0.0177121,0.886435,1.12698,0.735072,-0.100697,2.37777,0.288581,0.699154,-0.593402,-0.578171,-0.0345537,0.621871,0
s1352,-2.23079,4.97644,1,0,0,-0.631019,1.68991,0.313537,-0.869246,1.15932,0.255301,0.877513,1.82184,0.822145,-0.25719,-0.256408,-0.291749,0
s1353,0.583941,0.340987,1,1,0,-1.34591,0.175593,-0.982782,-1.13771,-0.190692,-0.161951,-1.7524,-0.494362,-1.14934,-0.497794,-1.61842,0.0263247,0
s1354,1.22939,1.5114,0,1,0,-0.271447,1.16458,-0.519043,0.467448,-0.751011,-1.70267,0.78368,-1.91571,-0.670511,1.2462,0.0504494,0.470835,1
s1355,-0.0843491,0.00711477,1,0,0,0.460556,-0.288228,0.615696,-0.325257,-0.801824,0.974716,0.823985,-1.15942,0.0441722,0.182366,-0.127026,1.49651,1
s1356,1.5275,2.33325,1,0,0,-0.600553,0.38888,-1.05574,1.19504,0.526087,1.18947,-0.637742,0.357331,2.20877,-1.39845,-1.75877,-0.419131,0
s1357,1.66855,2.78405,1,0,1,0.775673,1.09959,-1.7255,0.557366,-0.133328,1.2404,-0.777018,-0.926431,-0.451342,-1.10733,-0.611497,-0.302687,0
s1358,-1.40081,1.96226,1,0,0,-0.495902,-0.342542,-0.493336,-1.43963,0.110901,2.23215,0.104551,1.12404,0.440279,0.121985,0.000708904,0.650919,0
s1359,0.0533379,0.00284493,0,0,0,-0.467655,0.574542,1.72851,0.507538,-1.70078,-0.360104,0.0511171,0.552816,0.463033,-0.896577,0.0454255,0.921406,1
s1360,-0.312441,0.0976193,1,0,0,0.825836,-0.0890988,-0.564767,0.903611,-0.188707,-0.5618,0.127257,1.04274,0.307504,-0.604097,-1.09796,-0.531481,0
s1361,-0.317589,0.100863,1,1,0,-0.293115,-0.671232,0.0794645,-2.28846,0.437916,0.232982,-1.52871,2.21476,-0.485132,0.381318,2.3635,0.228399,1
s1362,0.488941,0.239064,0,0,0,-1.04873,1.63942,1.84268,1.81751,-0.0745576,0.133234,-0.411141,0.0681615,0.467411,0.57304,0.886664,2.65607,0
s1363,-0.846589,0.716714,1,0,1,0.767249,0.5271,1.43669,1.19178,0.144554,1.80356,-1.32385,-0.959781,1.62206,-0.176836,-0.756046,-1.55121,1
s1364,-1.00169,1.00337,1,0,1,-0.709257,-1.99261,-1.39149,0.608761,-0.150165,-1.3162,-0.736279,-0.844493,-1.10512,1.2703,1.01705,0.483575,1
s1365,1.04057,1.08278,0,1,0,0.229048,0.728519,-0.749548,0.648152,-1.37457,-0.904569,0.789116,1.76438,-1.08004,0.0944986,-0.508776,-0.781077,0
s1366,-0.72731,0.52898,1,1,0,0.163409,-0.470661,0.169345,-0.714793,-0.0860649,-0.0937216,0.984448,2.22014,0.738552,-0.640628,-0.515733,-0.491218,0
s1367,-0.0093307,8.70619e-05,1,0,1,-0.758364,-0.667218,1.15718,0.485671,0.145591,-0.85277,-2.27746,2.14526,-1.1359,0.915089,-1.04791,0.250375,0
s1368,-1.21686,1.48074,0,1,0,-0.854113,0.604044,0.0242777,1.25033,0.636103,0.102887,1.46195,0.297208,0.111534,0.394248,0.548079,0.43812,0
s1369,0.776906,0.603583,0,0,1,-0.937683,0.188544,0.333998,-0.246499,1.39924,0.841366,1.27638,0.394892,0.271614,-0.676363,-0.367645,-1.41259,0
s1370,0.711567,0.506328,0,0,1,0.234366,-0.756335,-1.30437,0.959799,0.815143,0.635961,-0.432208,-0.147304,-0.537438,-0.432564,-0.549156,0.878198,0
s1371,-0.745513,0.555789,0,1,0,-0.301455,0.528777,1.16439,0.881358,-1.56816,1.47208,-0.605898,-0.154897,-1.31739,0.728245,-0.234329,1.24553,1
s1372,-0.829787,0.688547,0,0,0,0.0391462,1.01521,-0.0672553,-0.257736,-0.147639,-0.0195729,1.61996,-1.28458,0.0207659,-0.508121,0.626971,0.95954,0
s1373,-1.69852,2.88496,0,1,0,-0.587669,0.435684,-1.3052,-0.933966,0.188792,0.57897,0.089523,-2.26653,-1.57341,1.25553,0.586896,1.57328,0
s1374,-0.177303,0.0314365,1,0,1,-0.973299,2.19833,-0.797137,1.26919,-0.493987,-0.292778,0.423899,0.0892839,0.756193,-1.15489,0.506797,2.41391,1
s1375,-1.35459,1.83491,0,0,1,0.338586,0.941929,0.135642,-1.55957,-1.38736,-0.559437,-0.363943,1.62995,0.754788,0.400159,-1.27937,0.79236,0
s1376,0.954043,0.910198,0,1,0,0.970145,0.136097,0.283243,1.41052,0.148458,1.40994,-0.17549,-2.32581,0.190846,0.786553,-0.750624,1.25299,0
s1377,-1.96302,3.85344,1,0,1,0.7426,-0.998634,1.13144,-1.28127,-0.921401,-1.26372,0.358184,1.0152,0.797782,-0.0830119,-1.03486,0.613341,0
s1378,0.174321,0.0303879,0,0,1,-0.311369,-0.108045,0.648219,-1.14664,-0.0663265,-1.93008,0.826094,0.446398,-0.078682,1.28099,0.671244,0.572233,1
s1379,0.536637,0.28798,0,0,1,-0.597647,-0.802045,1.22809,1.30821,-0.496473,-0.383621,0.937749,-1.2831,-2.25188,-0.0383385,1.76874,0.576115,0
s1380,0.452099,0.204394,1,1,0,0.0997628,-0.0520824,1.14406,-0.116806,-0.547604,1.43846,1.30676,0.449371,-0.640305,-0.816224,1.48845,1.67062,1
s1381,-1.11267,1.23803,0,0,0,0.979802,-0.0185254,1.24405,0.69303,0.373252,0.768993,-1.0719,-0.110094,1.07558,-0.0935573,0.00389829,-1.14985,0
s1382,0.0242493,0.000588029,1,0,0,-2.2152,-1.02138,-0.264593,-0.222681,1.15758,0.37306,0.435482,0.571572,0.950639,1.13401,0.993176,0.163854,1
s1383,0.833946,0.695467,1,1,0,0.410127,-0.336643,0.345179,1.48769,0.006268,-0.794439,0.410667,-1.03691,-0.686551,0.72566,-0.233475,-0.365784,0
s1384,1.33225,1.7749,1,1,0,-0.724048,-1.77999,0.742777,0.447957,0.562119,-0.400801,-1.32992,-0.179006,0.0600193,-0.932538,-0.885127,-0.596069,0
s1385,-1.20959,1.46311,0,0,0,1.32874,-1.34821,0.250676,-1.00507,-0.173658,-0.66721,-0.763486,0.11751,-0.619958,0.354818,-0.0391416,-1.36902,1
s1386,0.578592,0.334768,1,1,0,-0.687768,1.85239,-1.22577,0.10623,-0.393491,-0.426363,-0.714619,-0.863394,0.616147,1.3061,1.23846,1.01255,0
s1387,-0.523598,0.274155,0,0,0,0.0347668,-0.992104,-1.40159,0.311378,-0.0432408,-0.708819,-0.90922,0.647457,-0.570383,-1.2271,-1.03318,0.804908,0
s1388,-0.26827,0.0719687,0,1,0,0.481606,1.75481,-0.574607,0.985977,-1.0567,1.2227,-1.68528,-0.429282,-1.644,0.482652,-0.824275,-0.460775,0
s1389,-0.460762,0.212302,1,1,0,-1.28499,-0.325427,-1.46151,1.70074,-0.882085,-0.595231,1.80844,1.28459,-0.438531,-1.23533,1.37723,0.680464,0
s1390,-0.429858,0.184778,1,1,0,-0.433847,-0.241863,1.75607,0.30356,3.12139,0.608375,1.74077,-1.46313,-0.887836,-1.43711,-0.109429,-0.0124547,0
s1391,-0.260068,0.0676354,1,1,0,-0.748558,0.492104,-0.0251675,-0.512588,0.0977276,0.450377,-0.428127,-1.36753,1.30782,-0.744032,0.329342,0.822844,0
s1392,-0.245955,0.0604937,0,1,0,0.720031,0.474715,0.145485,-0.481334,-0.894509,-0.47921,0.727321,1.5873,0.603074,-0.253066,-0.34994,-1.09343,0
s1393,-0.245436,0.0602386,1,0,1,0.637569,0.134407,-0.982162,0.733208,-0.130528,1.62826,-1.89067,1.12255,-0.397709,-1.86222,0.943273,0.0385113,0
s1394,-1.14562,1.31245,1,0,1,-0.907138,0.182654,1.68779,0.194668,0.221389,-0.324284,0.195093,0.648651,-0.321846,-0.51007,-0.981683,0.335393,0
s1395,1.72885,2.98893,0,1,0,1.20489,0.213972,-0.218694,-0.0570072,-1.51152,-0.0737253,-2.17024,-2.09914,-0.738891,1.03664,-0.294655,2.00993,1
s1396,0.365946,0.133916,1,0,1,-0.1727,0.386859,-1.25556,1.07329,-0.700348,-0.529271,1.51355,-0.722474,0.400881,0.752157,0.692249,-0.876812,0
s1397,0.117303,0.01376,1,0,1,-1.29327,-1.13021,-0.289639,0.926808,-0.273622,-0.167654,0.959436,-0.120515,-0.217145,0.0918295,-1.53778,2.08491,1
s1398,-0.550597,0.303157,0,1,0,-0.480749,-1.19843,1.60616,-0.351519,0.344863,-0.0105938,-0.11082,-0.154613,-0.116225,-0.571572,-0.214829,0.627459,0
s1399,-0.274883,0.0755607,0,1,0,-0.662936,0.787567,-1.06853,0.226213,-1.21467,-1.61882,0.720395,-0.31329,0.383212,-0.264251,-1.50809,0.0979855,0
s1400,-2.72595,7.43081,0,1,0,0.469889,0.384494,-0.824431,-1.21005,-0.657468,1.43235,0.954963,0.694465,0.643945,0.74497,0.434705,-1.81166,0
s1401,-1.77552,3.15248,0,0,0,-0.750848,-1.12382,1.51193,0.42047,-0.356196,-0.831265,0.184256,0.347659,-0.136912,-0.212921,-1.8667,-1.26749,0
s1402,0.416014,0.173068,0,0,0,0.106043,1.09168,2.57811,0.199046,0.834449,1.09948,-1.0396,-1.63843,-1.00523,-0.00288113,-0.112446,-0.909796,0
s1403,0.905865,0.820591,1,1,0,1.16746,-0.580319,-0.0979771,1.26269,2.31773,-0.465001,2.37339,-1.80466,0.144212,0.679209,0.805613,-1.17485,1
s1404,-1.16052,1.3468,0,0,1,0.786147,1.83616,2.06008,0.808805,-0.0551196,0.604775,-1.4776,-0.586992,-0.438674,-0.0458545,-0.537537,-0.0146029,0
s1405,1.97625,3.90557,1,1,0,-0.342379,0.424327,2.55586,-1.21383,-0.128352,-0.216049,0.274291,-0.540029,-0.39706,1.02226,0.0468898,0.112629,1
s1406,-1.76071,3.10009,0,1,0,1.60725,-0.135948,-1.43784,0.988836,-0.605726,-1.218,1.71796,0.352482,-0.0214708,-1.60276,1.00107,1.40812,1
s1407,0.479401,0.229825,0,0,1,-1.04927,-1.0667,1.20711,0.0208169,0.345107,0.196138,1.24601,0.244468,0.095051,0.362683,-1.09008,0.709149,0
s1408,0.740306,0.548053,1,1,0,-1.2698,1.29199,-0.350702,0.48333,0.0818904,-0.40088,-0.285249,0.232422,0.833809,1.39971,-0.578407,0.683683,1
s1409,0.556593,0.309796,0,0,1,-0.858166,0.201321,0.68276,-1.38998,0.362977,0.147449,1.2044,0.309613,0.0263362,0.490232,-0.60471,-0.284681,0
s1410,-0.275882,0.076111,1,0,0,-0.353916,1.31622,-0.14132,-0.313023,0.197539,0.248463,0.763312,-1.38518,0.827074,0.335315,-0.182901,-0.594757,1
s1411,-0.0412354,0.00170036,0,0,0,0.581949,0.117454,-0.729063,0.292366,-1.12471,-0.0299467,-0.541705,-0.156233,-0.100835,-1.53544,-1.21789,-0.373529,0
s1412,-1.09129,1.19092,1,0,0,-0.0316326,-0.289419,0.418552,0.757525,0.718109,-0.521446,0.606563,0.376581,-1.32838,-0.791216,-0.167842,0.376925,1
s1413,0.478113,0.228592,0,0,1,-1.34855,-0.486251,1.43047,1.40187,-0.505819,0.129249,-0.299844,1.11275,1.07186,0.22647,0.530435,-1.50084,0
s1414,-0.0851539,0.00725119,0,0,1,0.0896845,0.807204,-1.62955,0.18459,1.0482,0.422977,-0.601545,0.593237,0.966,0.565985,0.346599,-0.117337,1
s1415,1.21222,1.46947,1,0,1,1.64119,0.86982,-1.07079,-1.30132,-1.17294,-1.2645,-0.510017,-2.07642,0.0752388,0.664227,0.992937,0.294258,0
s1416,-0.296927,0.0881658,0,0,1,-0.0450406,0.644906,-0.520859,-0.367949,0.567646,-0.258616,-2.85809,-1.49635,-1.11313,-0.78295,0.154475,0.0352448,0
s1417,-0.844567,0.713293,1,0,0,0.327497,-0.143416,-0.448924,-0.681939,-0.203944,-0.608223,0.17953,-0.759144,1.41631,-2.28011,0.966847,-0.594667,0
s1418,-1.17305,1.37604,1,0,1,0.740346,0.468811,-0.582667,0.631914,-0.437071,0.271864,-0.0267151,0.179956,0.613481,0.086371,-0.340577,-0.430125,0
s1419,-1.07279,1.15088,0,0,0,-0.688715,1.97337,-0.619424,1.26326,0.0320973,0.590792,0.828024,0.069659,0.796377,0.263462,0.182167,0.738239,1
s1420,-1.03951,1.08058,1,0,1,-1.07918,1.22679,-0.743194,-1.56422,0.0515627,1.6813,-0.106991,2.47824,-1.64201,-0.099348,-0.0115548,0.0859284,0
s1421,0.606327,0.367632,0,0,1,-0.723032,-0.119851,0.158356,0.569709,-0.441699,0.253788,0.568784,-0.0757349,0.85719,0.849223,2.22956,0.0757412,0
s1422,-1.35691,1.84121,1,0,0,-1.70376,-0.893363,0.572102,0.454885,0.908493,-0.773345,-1.26722,-0.00886795,0.247533,-1.04901,0.283294,2.1482,0
s1423,-0.485149,0.23537,1,0,1,-0.940331,-0.0998476,1.04834,-0.824367,1.26523,0.180027,1.51681,-0.679767,0.0616301,0.383774,0.0907155,-1.45377,1
s1424,0.845894,0.715536,1,0,0,-0.561702,0.325577,-0.948064,0.0305581,0.783072,-0.352783,-2.33359,0.24695,1.26188,-0.312085,-0.645826,0.851956,0
s1425,-1.76077,3.10032,0,0,0,-0.193267,1.15736,0.125851,2.56242,-0.590129,-0.0761951,-0.0734232,-0.152308,-2.02004,-0.607077,0.255683,-0.231012,1
s1426,-0.778677,0.606338,0,1,0,0.810029,0.663552,0.194986,-0.32929,-0.829689,-0.649614,1.14374,-0.17512,-0.560517,-0.0497349,-0.770043,0.20419,1
s1427,-1.19701,1.43284,0,1,0,-0.218706,1.02095,0.479084,-1.36341,0.497791,-1.16299,0.0645566,-0.36156,1.0479,0.70074,0.655685,-2.04087,1
s1428,-0.0141737,0.000200894,1,0,1,-0.908569,1.14323,0.188742,-1.4365,-0.0433045,-0.207417,-0.178263,-0.296885,0.492838,0.0598401,0.207156,1.80092,0
s1429,0.676866,0.458148,1,1,0,-0.591802,0.198154,0.407217,-1.14889,0.991544,1.62849,0.551762,-0.68526,0.167109,0.985409,-0.925308,-0.582784,1
s1430,-1.05845,1.12032,0,0,0,0.464849,1.35655,-0.0181625,1.97455,-0.173542,-0.273745,-0.0706009,-0.698817,-1.68555,0.360702,-0.119232,0.428201,1
s1431,-0.459492,0.211133,1,0,1,-0.491317,-0.0062087,0.0808503,0.065439,-2.40341,-1.11824,-1.13848,-0.633903,2.20232,-1.23064,-1.55329,0.313184,0
s1432,-0.814018,0.662625,1,0,0,1.70463,-0.124131,0.166782,-0.41675,-0.642952,-0.483155,-0.414812,0.778041,1.49593,-0.459407,0.85862,-1.58794,0
s1433,-1.25505,1.57515,0,0,1,-0.49305,-1.01628,0.423905,-0.722936,-0.860593,0.627116,1.77571,-0.977749,-0.531151,-0.888898,1.58855,-0.793164,1
s1434,0.485598,0.235806,0,0,1,-0.847006,-0.286719,-0.207761,-0.338577,-0.963478,1.87364,0.136763,0.39736,1.64398,0.15912,0.479927,0.104966,1
s1435,-1.63733,2.68083,0,1,0,-0.896444,1.15782,-0.118567,-0.00320994,-0.986654,-0.847042,0.793725,0.82447,0.295191,-2.48209,2.63638,-0.113768,0
s1436,-0.188948,0.0357013,0,0,0,-0.2321,-1.27351,-0.0727906,-0.0763788,0.941832,-0.67413,-0.70546,-0.131303,-0.618113,-0.345617,0.334527,0.764038,0
s1437,-0.921211,0.84863,0,1,0,0.807003,-0.337356,-0.245997,-0.585212,0.209886,-1.0576,0.905371,0.365312,-1.40523,-0.899797,0.0161117,0.134118,0
s1438,1.21795,1.48341,1,0,0,0.140503,0.475846,-0.845654,-1.18879,0.666812,0.47359,0.526944,-1.16811,-0.652187,0.341041,1.41322,-1.52767,1
s1439,0.101308,0.0102633,1,0,1,1.91336,0.817252,0.745293,2.82869,-0.827707,-0.714312,0.895959,-0.614685,0.0384325,0.850964,1.05573,1.6642,1
s1440,0.433598,0.188007,1,0,1,1.57232,-1.4189,0.969377,1.15078,0.995381,0.475641,0.0232387,-0.48163,0.700308,1.7058,0.961749,-1.50255,0
s1441,0.290367,0.0843131,1,1,0,1.00448,-0.0827927,-0.878732,-1.78679,-0.00780797,1.26999,0.582396,-0.438537,-1.05081,1.22058,0.363639,-0.601688,1
s1442,-2.10179,4.41753,0,0,1,-0.790637,0.533408,-0.032831,-1.57249,-0.398782,2.22976,0.116208,-0.291031,0.553694,0.945671,-0.590846,-1.05614,0
s1443,0.67651,0.457666,1,0,0,-0.1619,-0.428305,0.858781,0.700045,0.115252,-2.14172,-1.00971,-0.899136,-0.165289,-1.04632,-0.534438,-0.319654,0
s1444,-0.0821738,0.00675253,0,0,1,0.0236459,0.742867,0.530669,0.890366,1.14426,-0.997529,0.194946,-0.300628,-0.128218,0.916842,-0.358551,-0.438776,0
s1445,1.03717,1.07572,0,0,0,0.664558,1.1311,0.934968,-0.863659,0.16768,-0.897003,0.701156,0.843562,1.04498,-0.0333259,0.212873,-0.569869,0
s1446,0.251459,0.0632315,0,0,0,1.11423,0.565522,0.2684,-0.483458,-2.61367,-0.320231,-1.10221,-1.36885,-0.26248,0.456614,-0.814614,-0.98666,1
s1447,-0.806454,0.650367,1,0,0,1.73004,-1.31254,1.08014,0.0927835,0.453741,-0.199714,-0.458933,1.88339,-0.801376,0.758901,1.75542,2.92929,1
s1448,-0.125853,0.015839,1,1,0,-0.314045,1.69821,-2.48431,0.761036,-0.0528799,-0.665903,-0.702098,0.0711208,-0.655088,-1.38812,0.564199,0.398952,1
s1449,-0.0853529,0.00728511,0,0,1,-0.628975,0.145108,1.64176,1.75353,1.18644,0.806466,-0.686965,-0.182353,0.307143,-0.251934,0.72972,0.581379,0
s1450,0.301106,0.0906649,0,1,0,1.13049,0.299323,-0.462919,0.506363,-1.14479,1.59588,-0.703078,-2.52847,0.423631,0.536325,0.650276,0.777109,0
s1451,0.0234252,0.000548738,0,1,0,-1.60506,0.742244,-0.505558,-0.0559047,-0.150016,-0.185893,0.926263,0.463122,0.346142,0.336072,0.114996,-1.44178,1
s1452,-1.40535,1.97502,0,0,0,-1.45246,-0.367878,-0.297289,-1.84897,2.97084,0.202018,-0.516307,0.859356,1.288,2.85913,-0.466324,1.2044,0
s1453,0.106353,0.011311,0,1,0,0.161769,0.943584,0.917069,1.17808,1.22555,-0.307586,-0.0724866,0.578535,0.417943,0.462987,1.45212,-0.805909,0
s1454,-0.722625,0.522187,1,0,1,-0.168546,-1.05477,1.28944,-0.260324,-0.334955,0.584055,-2.46202,-0.435972,0.231074,-1.76035,-1.88148,0.187295,0
s1455,1.33777,1.78963,1,0,1,0.897655,0.490145,-0.966515,-0.396684,0.579225,0.897,-0.412879,1.69303,-0.53783,-0.570756,-0.357154,0.533237,1
s1456,0.974935,0.950498,0,1,0,0.37353,0.550455,1.54229,-0.72911,0.742618,0.741781,0.566093,0.489656,0.24495,1.08461,-0.0643754,-0.646254,1
s1457,0.153769,0.0236448,0,0,0,-1.31081,1.42275,1.76002,0.791007,-1.03378,-1.6661,1.11158,-0.177394,-0.704242,0.0310739,-0.728595,1.5764,1
s1458,1.95877,3.83679,0,0,1,0.0188097,0.385827,-1.94099,-1.86153,1.50394,-0.322805,0.00772151,0.992843,0.0924665,-0.254299,-1.68209,-1.69882,0
s1459,-0.133194,0.0177407,1,1,0,-0.905086,0.509894,-0.56272,0.451744,0.438895,0.939429,-0.198778,0.0603055,0.716702,-0.89077,1.51654,-2.01415,0
s1460,1.77379,3.14632,0,1,0,-2.57858,0.235779,-0.955373,0.341097,-1.12215,0.630697,-0.164821,0.464272,-0.547138,-0.653592,-1.13563,-0.735353,0
s1461,1.03458,1.07036,0,0,1,1.40405,-1.80881,1.80004,-1.18779,2.66368,-2.52451,0.900679,0.734789,1.46168,-2.09173,-0.902795,-0.236196,1
s1462,0.639005,0.408327,1,0,0,-0.362787,-0.0877949,-0.497725,-0.987969,-0.373373,-1.54906,0.421,-0.78131,2.01872,-0.0238634,-0.671672,0.169116,0
s1463,-0.476208,0.226774,0,0,0,-0.540213,1.3062,1.11433,-0.448182,0.465171,1.03516,0.337049,1.489,0.383402,0.416331,0.0264518,1.40506,0
s1464,-0.171559,0.0294325,0,1,0,-0.743617,-0.696149,0.302613,-0.4844,-1.33373,-1.24544,0.890755,-0.581426,0.162102,-0.522696,-1.4111,-0.87626,0
s1465,1.42898,2.04198,1,0,1,0.45874,0.567143,1.61487,0.695269,-0.763324,-1.75255,0.647763,-0.734111,0.919865,0.160396,0.400055,0.0262398,0
s1466,-1.26867,1.60954,0,1,0,-0.583877,-0.00223088,-1.23753,0.585999,-0.0730552,0.952354,-0.862026,0.65536,0.0438266,0.694473,1.09126,1.20907,1
s1467,-0.209275,0.0437959,0,1,0,0.768697,1.2438,0.356452,0.457665,0.816485,-0.795029,1.81931,-2.1004,-0.873236,-0.700515,0.721665,-0.76722,0
s1468,-0.303764,0.0922723,1,0,1,-0.306923,-0.569254,-0.944409,0.38984,-0.412467,-1.36604,0.414458,-0.530855,1.18045,-0.592166,0.641561,-0.36018,0
s1469,-0.675443,0.456223,0,0,1,0.959417,-0.753543,0.856458,0.558154,-0.467189,1.2675,-0.909114,0.144949,-0.156434,0.320133,0.660443,-0.538182,0
s1470,-0.246514,0.0607692,1,0,0,1.8244,-0.306026,0.303206,0.670979,0.156127,0.0471209,0.454531,1.17267,-0.724947,-0.230312,-0.531505,0.225469,1
s1471,0.534449,0.285636,0,1,0,-0.674597,0.974893,-1.161,-1.88806,-0.230825,-0.327,0.739421,-1.13251,1.66299,-0.61818,-1.62656,-0.467699,0
s1472,0.600371,0.360445,0,0,1,-0.216196,-0.506176,-0.438048,-0.359574,-1.24073,-0.997178,-0.863693,-0.900972,-1.14026,-0.66066,-0.253091,2.08014,1
s1473,-2.65446,7.04617,0,0,1,0.794576,-1.00289,-0.65686,-1.22635,-0.613027,0.348119,-1.18729,-0.713472,-0.0606566,0.0563057,-0.881395,2.04593,0
s1474,0.135531,0.0183687,0,0,1,-1.70304,1.04267,0.896102,-0.0703462,-1.27874,0.554527,-0.235428,1.16965,-0.403747,0.0759352,-0.0459339,0.21341,1
s1475,0.172717,0.029831,1,1,0,1.2238,1.10739,-0.291258,-0.688818,1.22478,1.24215,-1.11198,-0.176128,-1.24987,-1.81017,-1.42389,-0.106894,0
s1476,-0.39465,0.155749,1,0,0,0.711972,1.04893,1.12756,1.3524,-0.122827,0.0073904,0.422039,0.612742,-0.576382,0.435578,0.311829,-0.126988,1
s1477,-1.85116,3.4268,1,1,0,0.340432,-0.228092,0.10771,-0.0773586,-0.285186,-0.583978,0.534011,-1.12841,-1.02826,-2.54756,0.19385,-0.0619773,0
s1478,-0.579328,0.335621,1,0,0,0.976751,0.0103896,-1.44366,0.335078,0.611948,0.598851,-0.187881,0.857274,0.583351,0.4844,-0.334374,-0.105415,0
s1479,-0.148243,0.0219758,0,1,0,-1.71637,-0.963292,-0.742752,0.319332,-1.48608,1.1645,0.276039,-1.19892,2.08772,-0.630054,-0.957638,0.257534,0
s1480,-0.725798,0.526783,0,0,0,-0.573809,1.16184,-0.289834,0.12049,1.03932,-0.441145,-0.0741351,1.04587,0.459278,-0.202497,-0.301399,-0.479188,0
s1481,0.63575,0.404178,1,1,0,-1.19146,0.9886,0.123087,0.860297,0.821883,1.33276,0.0798644,0.29621,-1.54369,0.592609,-0.442718,-0.556387,1
s1482,0.810304,0.656592,0,0,0,-0.42769,0.512855,0.419006,-1.57423,-0.894947,0.0816558,-0.0166641,-0.0246444,-1.75653,0.0244191,-0.196095,-0.144008,1
s1483,0.521024,0.271466,1,0,1,3.38141,0.21433,-1.3904,0.164691,-0.1931,1.01264,-2.01805,0.415592,-0.143053,-2.2871,-1.82084,-0.80734,0
s1484,-1.72611,2.97946,1,0,0,0.716897,-0.0690484,1.84109,-0.104449,0.809945,1.60023,0.567243,-0.941213,1.88138,-1.44623,1.61148,0.185992,1
s1485,-1.16396,1.35481,1,0,1,1.13883,-0.763461,1.68255,0.329285,0.938855,-1.31893,-0.717649,0.215901,0.0451855,1.26838,0.0553551,0.716304,0
s1486,1.11094,1.2342,1,0,1,-0.219169,0.0269065,-1.1134,-0.495486,-0.300309,-0.916281,1.2412,0.986587,-0.236074,3.13464,-2.14197,0.32342,0
s1487,-0.171049,0.0292578,1,0,1,-0.510062,1.64508,1.19717,0.771818,0.472569,1.92473,-1.0224,-1.03129,1.79694,-0.102946,0.875762,-0.785836,0
s1488,-1.24686,1.55467,1,0,0,0.0753677,-1.16891,-0.10887,-0.013233,-1.26826,-0.511382,-1.18498,-0.283506,0.974833,0.0756471,-0.261984,0.29509,1
s1489,-1.21926,1.48659,0,0,0,0.381568,-0.264135,2.20353,-0.734499,2.18549,-0.639482,0.686245,1.4542,-0.47733,0.437014,-0.0303694,-0.727695,0
s1490,1.13569,1.2898,0,0,1,-1.09833,0.0910637,-0.572029,0.509522,0.385555,-0.572597,1.31364,-0.570705,1.64261,0.361553,0.450122,-0.0213498,0
s1491,-1.17015,1.36925,0,1,0,-1.87179,-0.644133,-0.377125,0.960896,0.401313,0.936561,0.897363,0.916885,-1.23802,-0.590871,0.49644,0.765547,0
s1492,-0.446413,0.199284,1,0,1,0.482272,-1.21186,-0.0068621,-0.417034,0.197821,2.17529,-1.81215,-1.1867,-0.758339,-0.87289,0.295294,-2.0989,0
s1493,-0.447843,0.200563,0,0,1,1.48207,-0.588453,-0.838022,1.30703,0.805271,0.130746,-0.0181506,0.876518,-0.697883,1.72967,1.13229,-1.20577,1
s1494,-1.53196,2.34692,0,1,0,0.368726,0.984819,-0.785453,-1.71981,1.79713,-0.853707,0.0867551,-0.146147,-2.14576,0.786684,0.0312269,1.13166,0
s1495,-0.368315,0.135656,1,0,1,2.27143,-0.0292194,1.21896,0.166715,0.778486,-1.94847,-0.381139,0.47103,0.135786,1.31981,-0.173693,-0.0255458,0
s1496,-0.519047,0.26941,0,0,1,0.69176,1.13776,-0.355993,0.671182,-0.261557,-1.42279,-0.69464,-0.472206,0.624837,0.755334,0.610887,1.17635,0
s1497,-0.959769,0.921156,1,0,1,0.634312,0.103185,0.669229,1.21122,1.0135,1.39168,-0.801219,-0.0389984,-0.537085,0.535363,1.36842,0.536458,0
s1498,1.12092,1.25647,1,0,0,1.61436,0.769053,-1.50192,-1.95814,-1.0866,-0.736463,-0.457493,-0.800412,-0.353141,0.811731,1.0587,-0.00366873,0
s1499,-2.24455,5.038,0,0,0,1.24799,-1.19901,-1.15458,-0.811282,-0.147845,-0.252881,0.263089,-0.816699,0.375519,0.513687,0.606185,1.8337,0
s1500,-0.622974,0.388096,0,1,0,0.254979,0.00151404,-0.737402,-0.245394,-0.291626,-0.554074,0.451741,1.99892,-0.332317,0.331669,0.109051,0.611915,0
