sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s1365,-0.219284,0.0480857,0,0,0,0.567908,-0.898113,0.2935,-0.42128,-0.598311,2.16707,-0.646626,0.627545,-0.54657,-0.883859,0.676466,0.386441,0
s1366,0.570777,0.325787,0,0,1,0.00868989,-0.284615,-0.00866465,0.102522,-0.0727779,0.980867,0.356062,1.55033,-0.146936,-1.4979,2.12012,-1.21034,1
s1367,-0.649738,0.422159,1,1,0,2.26524,1.89878,-0.544253,0.276258,-1.31463,-0.18929,1.64978,-0.512084,-0.456976,1.22459,0.0636769,-0.191321,1
s1368,-2.61891,6.85867,0,1,0,-1.04229,-0.131787,-0.565238,-1.68561,-0.581588,-1.38403,0.137418,-0.912506,-0.738219,-0.405379,0.264411,-0.550005,0
s1369,0.854905,0.730862,0,1,0,-1.38446,0.153606,-0.820251,-1.32592,1.49103,0.859987,0.793261,1.87797,-1.16211,0.452688,-0.964636,-0.746867,0
s1370,-0.647121,0.418766,1,0,1,-1.41682,-1.59651,-1.55338,0.648624,-0.385897,1.17253,-0.0751969,-0.638166,-1.61574,1.03966,0.88592,-0.846101,0
s1371,0.199791,0.0399164,0,1,0,-1.15054,0.0237382,-0.0607476,-0.291696,0.514536,0.983328,-0.76094,-2.08389,0.175102,-0.143285,0.0773336,-0.977169,1
s1372,-0.598121,0.357748,1,0,1,-0.503091,0.142779,-0.467038,-0.241203,0.503229,-0.174196,0.912582,1.86416,-1.66883,-0.519718,0.383815,0.264747,1
s1373,-0.304034,0.0924369,0,0,0,1.34704,-0.489109,0.463946,0.550717,-0.558467,0.42376,1.1755,0.889334,-2.29262,-0.174562,0.390814,1.31301,0
s1374,0.417738,0.174505,1,1,0,0.344785,-0.330861,-0.858219,-0.128866,0.724544,-0.315761,1.21736,0.43306,-1.58624,1.11547,-1.61691,-0.605713,0
s1375,-0.917287,0.841416,0,1,0,-0.341377,0.622634,-0.311012,0.915243,0.182018,-1.26135,0.786694,-0.942573,0.283407,0.115015,-0.797313,-0.369485,0
s1376,-0.636551,0.405198,0,0,1,-0.140548,0.461055,0.11125,-0.183167,-1.02377,-1.01309,0.617558,1.51717,0.287171,-0.620376,-0.286753,1.23913,0
s1377,-1.59057,2.5299,1,1,0,-0.91873,-0.440403,-1.0881,-0.224482,0.504702,-2.44269,0.132317,0.97122,-1.5083,-1.85091,0.984513,-0.313737,0
s1378,-0.409613,0.167782,1,1,0,-0.794743,1.1896,-1.85133,1.06624,-1.62406,-0.102852,-0.270789,-0.676149,0.986478,-1.10075,0.790558,-0.739135,0
s1379,-0.701073,0.491503,0,0,0,1.79324,0.103071,0.150486,-0.269681,0.400755,-0.375125,-1.77402,0.857252,0.111793,0.890224,-0.111146,1.88267,0
s1380,-0.386741,0.149569,0,0,1,0.423419,-1.93931,0.443679,0.284822,0.228267,-1.01736,-0.763953,0.50433,-1.89633,1.62493,-0.709752,0.223591,0
s1381,2.24532,5.04147,0,0,1,-0.606949,0.177684,1.74618,-0.678128,-0.985042,0.860487,1.67827,-0.0105212,1.92963,0.529282,-0.420786,0.63976,0
s1382,0.473608,0.224305,0,1,0,0.253869,-0.862518,1.53638,-1.02215,1.4837,-0.143388,0.458,1.45834,0.573816,-0.349469,1.32204,-0.773499,1
s1383,1.13271,1.28303,1,1,0,-1.39618,-0.0936375,0.397301,-1.25019,-1.10529,0.614928,1.70541,-0.129561,-1.36514,-0.272153,-0.304851,-0.736863,0
s1384,-0.607517,0.369077,1,0,1,-0.818889,0.436106,-0.345757,0.461478,-2.35741,-0.69674,-0.874306,-0.459668,-0.159908,0.667619,0.242776,0.702949,1
s1385,0.0636412,0.0040502,0,0,1,0.146879,-0.687702,-0.395622,-1.16895,0.261644,-1.11773,0.484223,-0.794416,-0.625592,-1.77728,0.63806,1.46746,0
s1386,-0.561246,0.314997,1,1,0,-0.394204,0.714853,-0.260539,-1.43228,2.84325,-1.17301,0.461743,-0.772154,-0.614523,-0.409135,-1.00224,1.24756,1
s1387,-0.938645,0.881054,0,1,0,0.124312,1.51444,-1.00164,0.0134895,-0.9404,-0.347138,-0.40377,0.721194,1.0571,-1.73774,0.124894,0.206854,0
s1388,-0.148888,0.0221677,0,0,1,0.153157,-0.613494,-0.64147,-0.443975,-0.156303,0.812487,0.639609,-0.716574,-0.107488,-0.255011,1.34546,2.04827,1
s1389,1.61739,2.61594,0,1,0,0.662621,1.75133,-0.757873,1.12435,1.46078,-1.87368,-0.901082,0.145134,-0.685368,-0.0166132,-1.5453,-0.346481,1
s1390,0.863573,0.745759,0,0,1,-0.220256,-0.36776,-0.0286528,-0.37235,-1.18314,-0.977388,-0.769568,-0.0426073,-0.815181,0.108242,-0.685533,0.354014,0
s1391,-0.638177,0.407269,1,0,0,-1.21255,0.976742,-0.828633,-0.389234,0.337592,1.50971,-0.484303,0.764865,-0.203045,1.60586,0.869154,1.64366,1
s1392,-0.374641,0.140356,1,1,0,2.09704,2.25724,-1.0888,1.05677,0.264352,-0.593559,1.49549,-0.562444,0.638066,0.510588,0.343411,0.78762,1
s1393,-1.3852,1.91877,1,1,0,0.962864,0.407304,-0.0262658,0.354048,2.78393,1.15456,-1.75191,-2.09948,-1.13241,-0.847799,-1.25459,-0.680733,0
s1394,0.343093,0.117713,1,1,0,-1.21453,0.00834707,-0.700536,0.782589,-0.746301,1.34282,0.316754,1.20689,-0.159521,-0.901269,-0.151394,-1.27681,0
s1395,0.483316,0.233595,0,1,0,-1.22154,0.255796,0.0648095,1.15114,-0.14585,0.261264,1.75785,-0.681797,0.254799,0.444883,-1.75403,-1.18881,0
s1396,-1.10998,1.23205,1,1,0,-1.60841,1.13544,-0.355217,0.15164,-0.689833,0.29905,-0.359292,0.438822,0.721436,1.17742,-0.899122,0.528511,0
s1397,1.26817,1.60825,1,0,0,-0.358006,-0.436335,-0.752371,0.92095,-0.305267,-1.44415,-0.144953,1.60125,0.20028,-1.76278,-0.55696,1.09683,1
s1398,-2.1259,4.51946,1,0,1,1.44153,-0.324874,0.0952158,-0.172488,0.0947028,-0.608151,-1.23602,0.277149,-0.917802,1.79987,-0.366577,0.795784,0
s1399,1.73295,3.0031,0,0,1,0.302401,-0.644381,0.201455,-0.829897,0.988598,0.406835,0.404037,1.31079,-1.93111,-0.380225,0.123457,1.35701,0
s1400,0.674857,0.455432,1,1,0,0.0211329,0.759485,0.253777,-0.307535,-0.20388,1.29147,0.280831,-0.47752,0.820603,-0.158499,0.0635575,-0.0816355,0
s1401,0.188506,0.0355347,0,0,1,-0.29053,1.21767,-0.589442,-0.637555,0.376123,-1.90224,0.278074,-1.00631,0.411711,-0.588692,-0.237251,0.237787,0
s1402,0.463049,0.214415,0,1,0,0.386331,-0.367856,0.0788131,-0.7931,-0.511918,-0.103888,-0.934757,0.11887,-2.20274,1.3213,-0.0963748,0.187911,0
s1403,1.21135,1.46736,1,0,0,0.0688635,-0.904757,0.0806325,-0.127112,-2.02628,-0.522362,0.093746,1.12771,2.10382,-1.50528,0.277369,0.512338,1
s1404,-1.34575,1.81105,0,1,0,-1.5298,1.91281,1.0789,-1.28192,0.423092,0.318726,0.0619904,1.53229,0.472415,-0.790832,0.809157,1.93237,1
s1405,0.793343,0.629393,0,1,0,0.0854636,-0.403572,-0.263236,-0.174128,-0.548707,1.76142,-0.0647881,0.65618,0.958641,1.20766,0.0971126,0.140856,0
s1406,0.286112,0.0818602,0,0,1,0.840938,-1.32203,0.151021,0.155172,0.18062,0.942293,1.60276,0.137512,0.214756,-0.059882,0.0291293,0.381287,0
s1407,1.0906,1.18941,0,1,0,-0.179016,0.782316,-0.740377,-0.37911,-1.69148,0.476569,-0.316802,0.619937,-0.885251,1.27486,-1.16908,0.258106,0
s1408,0.893879,0.79902,0,0,1,-0.507786,-0.107819,-0.76072,0.917669,-0.616635,-1.27067,0.0671185,0.76747,0.509548,0.347978,-0.0277048,-0.36839,0
s1409,0.0176793,0.000312559,0,0,1,-0.95037,0.859617,1.0146,0.357072,-0.628409,-1.02874,1.51798,0.677152,-0.66021,0.477392,-0.983793,-0.79579,0
s1410,0.567394,0.321936,1,0,0,1.15125,0.748098,-0.433613,-0.290303,0.156851,0.0349657,1.39088,0.34157,2.40611,-1.5929,-0.188867,1.18365,0
s1411,0.00187777,3.52601e-06,1,0,0,-0.0406411,1.46005,0.221495,1.10466,0.254697,-0.193122,0.0620509,-0.341343,0.540133,-0.920464,-1.02847,-0.48121,0
s1412,-0.154361,0.0238272,0,0,1,1.14689,-0.635796,0.239452,-0.817023,-0.768977,-0.0929622,-2.08771,0.328577,1.22358,-1.94472,-0.039368,1.83242,0
s1413,-0.298869,0.0893228,1,0,0,-0.235196,-0.236634,0.48869,-0.144068,-0.86513,-0.806339,-0.220612,-0.28234,2.2231,-0.0626537,0.327533,-0.621515,1
s1414,-1.04979,1.10205,1,1,0,-1.33343,0.837548,-0.432357,-0.0432577,-1.31315,-0.26957,-0.0204389,-0.19859,-1.144,1.14041,-0.422013,-1.11421,0
s1415,-0.421923,0.178019,1,1,0,-1.37109,-1.8446,-1.21026,-0.266638,0.984221,-0.302642,0.123554,-0.280584,-0.0137555,-0.547,-0.26771,1.09264,1
s1416,-0.59306,0.35172,1,0,1,-0.967801,0.75121,1.41785,0.104852,0.510301,-0.435606,0.996685,0.823296,-1.35148,0.178172,-1.42403,-0.694021,0
s1417,-0.493612,0.243653,0,0,0,-1.15275,2.61979,-0.175384,-1.77279,0.335759,-0.283483,1.59387,-0.852565,0.946946,-0.898982,-0.550699,-1.25762,0
s1418,-1.65569,2.7413,0,0,0,-0.746765,-0.434505,-3.13962,0.0388024,0.374951,0.292115,0.862559,0.344378,1.23148,1.38422,-1.48936,-0.324879,0
s1419,-2.58366,6.67532,1,0,0,1.32144,0.297459,1.64324,0.36035,0.323225,-0.285751,0.886024,1.24015,1.29955,0.385453,0.0500213,-1.61112,0
s1420,0.748124,0.55969,1,0,0,0.640601,-0.150076,1.12919,1.6589,-0.948979,1.31421,-0.181658,-0.0731852,0.740078,1.44521,0.885844,0.736055,1
s1421,-1.45596,2.11981,1,0,0,-1.41052,0.0233894,-1.64845,-1.19359,1.31276,0.00356996,-0.12802,0.498849,-0.00673193,-1.86719,0.669341,0.590258,0
s1422,0.891425,0.794639,0,0,1,0.815894,0.880045,0.319731,1.06206,0.119752,-0.848994,-0.605274,-0.821039,-0.811071,-0.520874,0.271152,0.0532538,1
s1423,0.71888,0.516789,1,1,0,0.243797,0.442777,-0.704912,1.06418,0.227358,-0.795277,0.41104,0.785676,-0.286368,-1.09503,0.613904,-0.070087,1
s1424,-0.521233,0.271684,1,1,0,0.0326373,1.26213,0.898307,-0.163827,-1.12529,1.30579,0.292697,1.1194,-2.47316,0.0920288,0.653115,1.52023,0
s1425,-1.61939,2.62241,0,0,1,1.69976,-0.456437,1.17809,1.36438,0.89822,-1.25335,0.930341,-0.204497,1.18445,1.29306,0.5728,0.139614,1
s1426,-1.32247,1.74892,0,0,1,-2.04067,0.871366,-1.19728,2.04033,-0.323418,-0.395757,0.451004,-0.555938,0.210739,1.72745,-1.17298,1.03952,1
s1427,-0.306646,0.0940319,0,0,1,-1.61921,-0.0518216,2.01632,1.49309,0.161719,-0.759738,0.805504,0.335136,-0.741816,-1.74479,-3.25871,-0.858925,0
s1428,1.11784,1.24957,0,0,1,-0.545361,-0.15013,-1.68776,2.90071,0.208914,1.33102,0.123088,-0.0432629,-0.561024,-0.927144,-0.27751,1.31573,0
s1429,0.469619,0.220542,0,0,0,0.660642,0.108172,-0.125487,-0.381807,-2.55163,0.0539108,0.134579,0.825301,0.68372,-0.224471,-0.562185,0.738653,0
s1430,0.141104,0.0199104,1,0,0,1.13889,-1.26643,0.182123,-0.791731,-0.149783,-1.24356,-0.445428,0.0997786,0.79358,-1.39465,0.940796,-1.18907,0
s1431,-0.849816,0.722188,0,0,0,-0.0845256,-1.02114,-0.176611,-0.859213,-0.496123,-0.93065,-1.11384,1.34836,0.516152,-1.21795,0.0880197,0.879609,0
s1432,-0.0199812,0.00039925,1,1,0,-1.04162,0.303221,-0.164093,-0.252576,-1.08984,-1.28329,0.544069,2.06313,0.421334,0.167021,-1.67772,-0.367372,0
s1433,-0.83303,0.69394,1,0,0,1.14828,-1.97155,-0.278854,-1.90687,-0.0983962,-1.59279,0.383802,-0.690782,1.34235,-1.03301,0.588522,0.145215,0
s1434,1.88566,3.55571,1,0,0,-1.35457,0.641004,0.277489,0.385083,-0.0121486,-0.20548,-0.5102,0.938719,0.669536,0.234045,1.12726,-0.829439,0
s1435,-0.590595,0.348802,1,0,1,-0.561269,0.785995,-0.588012,1.9208,0.226905,0.384673,-0.129405,2.21215,-0.457048,0.0484352,-0.950464,0.789157,0
s1436,0.828931,0.687126,1,0,0,-0.169155,-0.802624,-1.05837,-0.14407,1.569,0.300054,0.298701,0.646831,1.48435,-1.89589,0.679871,0.253303,1
s1437,-0.463299,0.214646,0,0,1,-1.08889,0.0574848,1.82819,-2.12362,-0.964119,-0.371822,-0.443124,1.05109,1.34678,-0.779792,1.17502,-1.23267,1
s1438,1.36628,1.86671,1,1,0,0.883989,0.67431,-1.88096,-0.569427,1.18308,0.540232,0.71186,-0.259397,-1.26539,0.782468,-1.43568,-0.721125,0
s1439,1.33632,1.78575,1,0,0,0.721444,-0.395601,0.566996,-1.62403,1.9934,-0.26206,0.954612,0.132856,-0.590477,0.248421,0.863023,1.74759,1
s1440,1.09139,1.19114,0,0,1,0.446817,-1.59669,0.170752,-0.626788,-1.04726,0.811204,-0.908898,0.227989,0.332069,0.639785,-0.578509,1.78698,0
s1441,0.160404,0.0257293,0,0,0,1.40605,0.0200298,0.11907,-1.38834,0.261593,-0.0293482,0.327806,-0.795257,-1.42985,-1.63517,-0.288692,1.99044,1
s1442,0.197428,0.038978,0,1,0,-1.51331,1.65988,-0.269629,0.814694,-0.103633,0.712899,2.45717,-0.139409,-0.356739,-0.105301,0.543563,0.229495,0
s1443,1.51366,2.29117,1,0,1,0.452716,-0.116914,0.740923,-0.380807,-0.73032,1.59219,0.162969,1.86907,0.174954,0.612964,0.949654,0.435633,1
s1444,-1.354,1.83332,0,0,1,0.374087,-0.645657,-0.777804,0.17599,-0.119993,0.557116,-0.936041,2.92653,0.269751,-0.928555,1.00226,-0.32148,0
s1445,-0.558385,0.311794,1,0,1,0.912033,-0.996832,-0.666868,0.426513,-0.528727,0.572431,-0.711404,-0.523508,0.0343386,1.55755,0.954213,0.0410988,0
s1446,0.223488,0.0499468,0,1,0,1.5,0.126568,0.248091,0.911513,0.985862,1.46236,-0.087999,0.156787,-0.618062,-0.670999,-0.322073,0.0868191,0
s1447,-0.76805,0.589901,1,0,1,1.87697,-0.986053,0.831021,2.18847,-1.40332,1.15206,0.557402,-0.844059,0.718861,0.941707,0.0344395,-1.04303,0
s1448,1.07757,1.16116,1,0,0,-0.510526,-0.542332,0.590142,-0.4193,0.264769,-0.389846,0.176097,-0.274958,-0.689436,-0.182294,0.630825,0.908643,1
s1449,-0.482817,0.233112,1,0,0,0.111992,-0.609454,-0.970294,0.307056,-0.20105,-0.361371,-1.04363,-0.312756,-1.53934,0.948344,0.224552,0.124918,0
s1450,1.04497,1.09196,0,0,1,-0.0879288,1.33246,-0.479295,0.23075,0.194973,-0.172539,1.26715,-1.31231,-0.932976,0.62651,-0.0917324,-1.31496,0
s1451,0.973284,0.947281,1,0,0,0.261602,-1.36158,-1.25608,1.64551,-0.256442,0.0311066,-0.490108,-1.84643,-0.346827,-0.252106,-0.851915,0.00551153,0
s1452,0.292046,0.0852909,0,0,0,1.57828,0.5372,-0.989051,0.49015,1.31281,-1.2358,-0.128257,-0.832588,-0.930639,-1.15168,1.16204,-1.63812,1
s1453,-1.12419,1.2638,0,1,0,0.731196,-0.32279,-0.277642,0.721236,1.2346,-0.630723,-0.952973,0.645108,-0.099881,-0.423709,1.2558,-1.02903,1
s1454,-2.00571,4.02288,1,0,1,0.140567,-1.49417,-0.743296,0.481425,-0.732748,-1.36811,-1.8239,2.2078,-0.324479,-0.645707,0.463392,-0.226329,1
s1455,-1.38529,1.91902,1,0,0,1.64546,-0.539384,-0.00884043,1.67997,1.08777,-1.04556,0.582466,2.0167,-0.69222,0.576744,-0.537642,-0.279977,1
s1456,0.619622,0.383931,1,1,0,0.850723,-0.0527334,-0.282337,0.123887,0.246129,-0.631689,0.0519267,-0.443105,0.495111,0.25032,0.393046,0.024304,1
s1457,1.80527,3.259,1,0,1,0.19143,-1.19128,-2.28518,-0.382577,-1.17149,-0.146342,-0.96439,1.18125,-1.54159,0.193084,1.15624,0.52732,1
s1458,0.935709,0.875551,1,0,1,1.77731,-1.33503,1.59713,-2.49398,-1.13009,1.81081,-1.36147,-1.43878,-0.761481,0.792501,-0.792504,-0.401833,0
s1459,-2.05145,4.20843,1,0,1,0.00708504,0.897071,-1.27724,1.2969,-0.508904,-0.188145,0.591288,-0.561411,0.427938,0.742023,1.32885,1.20416,0
s1460,0.27456,0.0753831,1,1,0,-0.905851,2.59898,-0.708059,-0.613491,0.155152,-0.52117,0.519359,-0.0271083,2.16203,-1.14107,-1.14034,-0.40543,0
s1461,0.310743,0.0965609,0,0,1,0.696433,0.736182,0.561835,-0.676931,-1.59088,-0.592319,1.35043,-0.438879,-0.613785,1.40367,-0.487517,-2.00963,0
s1462,0.873973,0.763828,1,0,0,0.486273,0.824955,0.256544,0.0354914,-0.821739,1.04381,-1.67895,-0.494818,0.154714,0.725957,-0.602447,-0.754645,0
s1463,0.040808,0.00166529,1,1,0,0.444636,1.25211,0.29107,-0.332958,-0.209452,-1.35902,-2.75427,-1.65379,-1.97834,1.01477,0.5426,-0.167901,1
s1464,0.934807,0.873864,0,0,0,0.6462,0.864417,-1.78126,1.31874,-1.15275,0.112155,-0.521326,-0.947985,-0.75651,2.27154,0.227941,0.402349,0
s1465,1.75603,3.08364,0,1,0,0.351646,-0.186437,-0.794898,-0.096981,0.640597,-0.276538,0.94543,0.445771,1.07936,-0.51774,-2.45117,0.143206,0
s1466,-2.28173,5.20627,0,0,1,0.189369,0.699761,0.0280789,-0.613671,1.53397,-0.85672,0.0426923,-1.05825,0.808617,0.445304,-0.97613,-2.29738,0
s1467,-0.729396,0.532018,1,0,1,-0.863331,2.06991,0.112394,0.896391,0.538039,-0.00745148,0.626206,-6.49647e-05,-1.04475,0.992848,-0.425781,0.0700121,1
s1468,-0.0576912,0.00332827,1,0,0,0.567143,-0.218988,-1.03997,0.215097,-0.0284454,-0.394838,1.36708,0.837558,0.177135,-0.365123,-0.997289,-1.54083,0
s1469,-0.107492,0.0115545,1,0,1,0.074523,0.719097,-1.87897,-0.399999,0.481628,0.73432,0.10495,0.429419,0.336178,0.0537291,-0.104688,0.333653,1
s1470,-0.232795,0.0541935,0,0,0,-0.45157,0.781775,-0.258506,0.0215541,-1.16146,-1.40582,-0.44163,1.09066,-0.337359,-2.08185,1.01075,-2.44606,1
s1471,0.21075,0.0444154,0,1,0,-0.351856,0.33775,0.376775,0.962779,0.156308,-0.249976,-0.249477,-0.850728,-2.06082,0.672237,1.06518,1.03061,1
s1472,-2.28391,5.21623,1,0,0,0.75289,-1.47773,-0.479778,0.841193,-1.19236,0.82401,-0.305879,0.565259,2.65707,1.39595,0.983241,-0.513414,0
s1473,-0.443442,0.19664,0,1,0,0.822908,-1.41179,0.0104159,0.122713,-0.612647,-1.15812,-0.0665032,-0.646956,0.513589,-0.545457,-1.75003,0.18479,0
s1474,-1.6955,2.87471,0,0,0,-0.532658,-1.4722,-0.650186,1.86093,-0.386902,0.931867,0.948898,1.04105,0.474523,-0.747628,-0.465793,-0.46148,0
s1475,-0.885069,0.783347,1,1,0,1.93537,-1.08807,0.678472,0.185334,0.634052,-0.0150595,1.37482,-1.7648,1.78651,-1.36455,-0.462493,1.50121,0
s1476,0.51381,0.264001,0,1,0,1.00911,0.0369426,-0.45836,-1.26907,0.65424,1.13311,1.10977,-0.336435,0.0224426,-0.127786,0.468384,-0.22952,1
s1477,-0.0737319,0.0054364,1,1,0,-0.423422,1.65665,-1.07145,-0.0614912,-1.10824,-0.824757,1.81392,0.775767,-0.178663,-0.0189444,-2.25726,-0.572978,0
s1478,0.177056,0.0313487,1,0,0,0.615686,0.572686,0.510842,-0.461105,0.0148165,0.800644,0.106748,0.508384,-0.943609,0.143584,0.0523136,-1.02539,0
s1479,0.718116,0.51569,0,1,0,-2.10996,-0.267301,0.887676,0.583,0.000698262,0.320365,-0.619042,-1.41511,-0.713938,-0.390036,-0.753195,-0.00377067,0
s1480,0.04683,0.00219305,0,1,0,-1.5575,-0.537511,-1.02202,-0.200824,-1.00668,-0.351814,1.24498,-0.572285,-0.571631,0.572657,1.38299,-0.126065,1
s1481,-0.466058,0.21721,0,1,0,-1.49931,-0.806532,-0.345798,0.138271,0.279201,0.174818,1.22725,-0.659229,0.274363,-0.508189,0.926842,1.15656,0
s1482,-1.09472,1.1984,1,0,1,0.155659,0.582505,-0.264603,0.0774539,-0.472648,0.0307692,-0.757753,0.365251,-0.415528,0.470431,-0.431277,-1.12834,0
s1483,-1.83996,3.38544,0,0,1,-1.53977,0.00775094,-0.479881,0.206364,-1.87335,-0.134328,-1.25744,-1.4118,1.72613,-0.156187,0.723647,-0.865333,0
s1484,-0.754627,0.569462,0,1,0,0.591602,-0.130419,0.359281,-0.484113,1.05333,-1.66026,-0.602594,-1.27204,-0.979781,0.0205108,-0.749433,-1.51906,0
s1485,1.37209,1.88263,0,0,1,1.03372,1.5839,2.0603,-0.385131,-0.93505,1.05519,-0.543708,1.42429,-1.39541,1.32332,-1.15,-0.244782,0
s1486,-0.290397,0.0843305,0,0,1,0.661623,-0.613912,-0.703247,0.0513296,-1.35478,-0.453415,0.795414,1.93889,0.0508384,-0.458073,1.34471,-0.738639,0
s1487,-0.876027,0.767423,0,0,0,1.02074,-1.2781,-0.510377,-1.14866,0.448144,0.964035,0.495925,0.504955,2.11224,0.767231,0.438572,0.459849,0
s1488,-0.775834,0.601918,0,1,0,0.0656284,-0.521906,-1.2176,-0.460337,1.27986,0.248562,1.35876,1.02316,0.670271,0.860202,0.397427,-1.31163,0
s1489,0.737271,0.543568,0,1,0,-0.585714,-1.06932,-0.490856,2.02448,-0.472132,2.57837,-0.641262,-0.498583,0.796111,1.08476,-0.0171374,-2.64518,0
s1490,-1.82593,3.33404,1,0,0,-1.61635,-0.68639,-1.65055,0.376323,0.651077,0.281233,0.645062,0.958714,-0.00765244,-0.652597,1.12998,-1.36132,0
s1491,-0.105134,0.0110531,1,1,0,0.648402,-0.0899027,1.57652,-0.749091,0.257647,-1.05232,1.80298,1.76147,-0.917692,0.0579177,0.375412,1.59471,0
s1492,-0.562644,0.316569,1,0,0,0.946483,2.34325,-1.29146,1.63938,1.27569,0.634067,0.282605,0.140983,0.567218,0.849293,-0.0424821,-0.85534,0
s1493,-0.361205,0.130469,1,1,0,-0.0587296,0.894468,0.438273,-0.145044,-0.516276,0.431629,1.04498,0.843704,0.592125,0.995943,0.759384,-0.478311,0
s1494,2.12209,4.50325,0,1,0,-0.736014,0.315508,1.01529,-2.03945,-0.28323,-0.651963,2.02184,0.537348,-0.955714,-2.8219,0.0306155,0.247465,0
s1495,-2.30929,5.33282,1,0,1,-0.054913,0.774495,0.403813,-0.335175,-0.381791,-0.992404,0.0630987,0.269781,-1.57891,-0.668807,1.38747,0.683027,1
s1496,-0.850612,0.723541,0,1,0,0.656091,-1.04027,-0.644787,-0.203207,1.07858,0.462477,1.6068,1.34028,-1.13339,-0.724254,-1.20792,1.39712,0
s1497,-0.320858,0.10295,0,0,1,-1.30188,1.10472,0.370359,-0.393344,-1.38941,-1.34116,0.174881,0.469857,-1.31103,-0.726674,-0.328823,0.504768,0
s1498,0.642238,0.41247,1,0,1,0.0129191,1.10546,-0.496101,-0.708604,0.473467,-0.407571,-0.849931,-0.236789,0.357096,-0.232405,-0.187912,-2.03317,0
s1499,-0.134471,0.0180824,0,1,0,0.961471,-0.272383,-0.145459,-0.102016,0.294932,-1.3414,0.963881,-0.422889,-0.87222,-0.397292,0.191983,0.566309,1
s1500,0.632883,0.400541,0,0,1,-0.111803,-1.72588,-0.192509,0.636054,1.00456,0.519648,0.137217,-0.29814,-1.57775,-0.240092,1.38333,-0.40405,1
s1501,0.713845,0.509574,0,0,0,-1.55512,0.409625,0.889275,0.825161,3.06275,0.842485,0.0601009,0.669172,0.682458,-2.66205,-2.36453,0.0743596,0
s1502,0.229402,0.0526252,1,0,0,0.0254059,0.918856,1.16465,0.448697,-0.035681,-0.737383,-0.819092,0.854887,2.17073,-0.194208,0.774382,-0.977339,0
s1503,0.556339,0.309514,1,1,0,-1.00288,-0.953524,0.863124,-0.495556,0.326872,0.945642,0.424747,1.36567,0.619511,-0.195153,0.38361,0.909703,1
s1504,0.276356,0.0763728,0,1,0,1.51361,-1.62549,-0.596495,1.09072,-1.65203,-1.13996,-0.320695,0.252105,0.127078,1.20971,0.389003,0.904555,0
s1505,1.01074,1.0216,0,1,0,-2.46605,-0.648824,0.0618993,1.00006,-0.560126,1.185,-2.156,0.447463,0.2435,1.18,-1.24848,-1.2263,0
s1506,-1.13478,1.28773,1,0,0,1.5464,0.0323121,1.6473,1.5835,-0.53173,0.272726,0.586849,-0.24219,-1.22196,1.01491,-0.717337,1.17182,0
s1507,-1.66196,2.7621,1,0,0,0.0319984,0.814452,1.50163,0.105287,0.520931,-0.786311,2.90036,-0.18136,-0.521869,0.606787,-0.675235,0.270613,0
s1508,1.18798,1.41129,0,0,0,-0.620303,-0.955298,0.163594,-0.207888,0.58674,0.27582,-0.226966,-0.473222,1.68304,0.134057,0.876463,-0.817366,0
s1509,0.785867,0.617587,1,0,1,-1.96695,1.32802,-1.1762,0.251087,0.247282,1.69696,-0.96819,-0.440004,-0.3114,1.89108,0.149335,0.970188,1
s1510,-0.293413,0.086091,0,1,0,0.236478,0.342214,0.0818616,-0.190743,2.13567,-0.743359,0.50287,-1.03755,-0.00461007,-0.786146,-0.735731,0.0533812,0
s1511,0.917458,0.841729,0,0,1,-0.504497,1.62117,0.447586,-0.634094,-0.768241,-1.52597,-1.0386,-0.171316,0.954011,-1.36132,-0.0981594,-1.53244,0
s1512,-0.69149,0.478158,1,0,0,-0.168194,1.00137,0.17179,-1.36927,-0.84666,-0.783585,-0.736325,-2.16149,-0.283423,0.255422,0.562343,0.84187,1
s1513,2.28483,5.22047,0,0,1,1.52866,-0.70056,0.622286,1.56727,0.356055,-0.67454,0.106366,1.0399,-1.745,0.770319,0.759789,0.930486,1
s1514,0.81949,0.671564,0,0,1,1.99357,-0.179766,0.255611,0.784275,-1.35622,-0.490673,-0.37846,-0.478898,-0.492924,0.829355,-1.65179,0.88751,0
s1515,0.446889,0.19971,0,0,0,-0.397851,1.38751,1.39395,-0.262236,-1.38623,0.316488,-0.816868,-1.3162,-3.6301,-1.48053,0.650584,-0.877896,0
s1516,-1.45302,2.11127,1,0,0,0.636008,0.132739,0.509698,-1.2856,0.826842,-2.53313,1.3423,-0.443053,-1.09071,0.131988,-1.44027,0.0450269,0
s1517,0.302421,0.0914583,1,1,0,0.72732,0.756735,-0.66022,0.128454,-1.35519,0.324798,1.02205,1.51973,0.843917,-0.176843,-1.0321,-0.395176,0
s1518,-0.099876,0.00997522,1,0,0,-0.687397,0.417415,-1.00349,-0.470542,2.21559,0.251636,-1.67136,0.703916,1.62641,-0.0964135,0.0657658,-1.0429,0
s1519,0.561641,0.315441,1,1,0,-1.71478,1.18457,-0.306083,0.105729,0.115179,0.817831,-1.05459,0.464728,1.15938,0.911055,-0.329952,-0.535245,0
